RAJ2000,DEJ2000,Seq,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,__3_6_,e__3_6_,__4_5_,e__4_5_,__5_8_,e__5_8_,__8_0_,e__8_0_,__24_,e__24_,AKs,alpha,Cl,_2M,Simbad
83.89704,-5.3575554,1941,0.0,0.0,10.36,0.04,9.83,0.03,8.97,0.01,8.6,0.01,8.2,0.03,0.0,0.0,0.0,0.0,0.0,0.0,"D ",2M,Simbad
83.847206,-5.357,1942,12.47,0.05,11.19,0.04,10.34,0.04,9.15,0.01,8.69,0.01,7.31,0.04,0.0,0.0,0.0,0.0,0.35,0.0,"D ",2M,Simbad
83.71941,-5.356972,1943,13.74,0.03,12.67,0.03,12.21,0.02,11.52,0.01,11.26,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,"D ",2M,Simbad
83.6945,-5.3567224,1944,13.87,0.03,13.17,0.04,12.84,0.03,12.54,0.02,12.31,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"D ",2M,Simbad
83.89638,-5.356694,1945,0.0,0.0,11.9,0.04,11.26,0.03,9.88,0.01,9.48,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"D ",2M,Simbad
83.75963,-5.3565555,1946,14.63,0.03,13.32,0.04,12.65,0.03,11.68,0.01,11.41,0.01,9.95,0.04,0.0,0.0,0.0,0.0,0.51,0.0,"D ",2M,Simbad
83.83675,-5.3559446,1947,12.44,0.06,11.48,0.06,10.62,0.05,9.65,0.02,9.12,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"D ",2M,Simbad
83.88225,-5.3556666,1948,0.0,0.0,14.98,0.08,12.08,0.02,9.4,0.01,8.55,0.01,8.84,0.03,0.0,0.0,0.0,0.0,3.95,0.0,"D ",2M,Simbad
83.78508,-5.355583,1949,15.25,0.05,13.67,0.03,12.92,0.02,11.66,0.01,11.23,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,"D ",2M,Simbad
83.865585,-5.35525,1950,16.46,0.17,13.46,0.03,11.58,0.02,9.34,0.01,8.69,0.01,8.57,0.03,0.0,0.0,0.0,0.0,1.78,0.0,"D ",2M,Simbad
83.776794,-5.355222,1951,13.55,0.02,12.8,0.03,12.49,0.03,11.88,0.02,11.66,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,"D ",2M,Simbad
83.84954,-5.3551946,1952,13.4,0.1,12.18,0.07,11.17,0.06,9.94,0.02,9.38,0.01,7.89,0.09,0.0,0.0,0.0,0.0,0.16,0.0,"D ",2M,Simbad
83.88625,-5.3549724,1953,0.0,0.0,13.81,0.06,11.48,0.04,9.05,0.01,8.33,0.01,7.58,0.02,6.49,0.04,0.0,0.0,3.02,0.09,"P ",2M,Simbad
83.78308,-5.354833,1954,13.36,0.02,12.56,0.03,12.13,0.02,11.03,0.01,10.69,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,"D ",2M,Simbad
83.959045,-5.354722,1955,13.03,0.02,12.22,0.03,11.84,0.02,11.38,0.01,10.96,0.01,10.24,0.05,8.86,0.05,0.0,0.0,0.09,0.09,"D ",2M,Simbad
83.81409,-5.353889,1956,12.54,0.04,10.98,0.03,10.02,0.03,8.06,0.01,7.25,0.01,6.59,0.01,6.11,0.04,0.0,0.0,0.61,-0.6,"D ",2M,Simbad
83.79296,-5.3535833,1957,11.76,0.03,10.55,0.04,9.93,0.03,9.03,0.01,8.69,0.01,7.73,0.02,0.0,0.0,0.0,0.0,0.43,0.0,"D ",2M,Simbad
83.81775,-5.3525558,1958,0.0,0.0,0.0,0.0,0.0,0.0,9.41,0.01,8.79,0.01,8.17,0.04,0.0,0.0,0.0,0.0,0.0,0.0,"D ",2M,Simbad
83.82896,-5.3521943,1959,11.76,0.02,10.55,0.03,10.0,0.02,9.3,0.01,8.97,0.01,8.58,0.04,0.0,0.0,0.0,0.0,0.47,0.0,"D ",2M,Simbad
83.636086,-5.352,1960,12.53,0.02,11.65,0.03,11.37,0.02,11.05,0.01,10.66,0.01,10.44,0.01,9.67,0.05,0.0,0.0,0.24,-1.3,"D ",2M,Simbad
83.80588,-5.3519444,1961,13.64,0.07,12.01,0.05,10.99,0.04,10.1,0.01,9.66,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,"D ",2M,Simbad
83.811295,-5.3518057,1962,13.35,0.08,11.49,0.04,10.46,0.02,9.09,0.01,8.5,0.01,7.55,0.02,6.32,0.03,0.0,0.0,0.96,0.4,"D ",2M,Simbad
83.83342,-5.3516946,1963,10.59,0.03,9.4,0.04,8.71,0.03,7.62,0.01,7.12,0.01,6.43,0.02,0.0,0.0,0.0,0.0,0.34,0.0,"D ",2M,Simbad
83.83979,-5.351556,1964,13.8,0.04,12.01,0.03,10.86,0.03,9.08,0.01,8.51,0.01,7.98,0.02,0.0,0.0,0.0,0.0,0.77,0.0,"D ",2M,Simbad
83.852455,-5.3511944,1965,0.0,0.0,12.86,0.03,10.9,0.02,8.78,0.01,8.17,0.01,7.62,0.04,0.0,0.0,0.0,0.0,2.44,0.0,"D ",2M,Simbad
83.79946,-5.3507776,1966,12.32,0.04,10.46,0.04,9.28,0.04,7.63,0.01,7.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,"D ",2M,Simbad
83.782166,-5.3504443,1967,14.41,0.06,12.14,0.04,10.62,0.03,8.64,0.01,8.02,0.01,7.64,0.01,0.0,0.0,0.0,0.0,1.11,0.0,"D ",2M,Simbad
83.81221,-5.350167,1968,14.99,0.1,13.79,0.07,12.78,0.08,10.29,0.05,9.77,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,"P ",2M,Simbad
83.79933,-5.3500834,1969,0.0,0.0,0.0,0.0,0.0,0.0,7.64,0.01,6.81,0.01,6.1,0.01,5.29,0.01,0.0,0.0,0.0,-0.15,"P ",2M,Simbad
83.77025,-5.349222,1970,13.34,0.03,12.03,0.04,11.42,0.02,10.66,0.01,10.32,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,"D ",2M,Simbad
83.82433,-5.3483057,1971,11.02,0.03,9.94,0.03,9.25,0.03,8.33,0.01,7.54,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,"P ",2M,Simbad
83.80512,-5.347889,1972,12.37,0.04,11.09,0.03,10.33,0.02,9.42,0.01,8.8,0.01,8.88,0.04,0.0,0.0,0.0,0.0,0.41,0.0,"D ",2M,Simbad
83.82892,-5.347833,1973,12.85,0.02,11.44,0.03,10.62,0.02,9.8,0.01,9.48,0.01,8.87,0.03,0.0,0.0,0.0,0.0,0.53,0.0,"D ",2M,Simbad
83.93166,-5.3476667,1974,0.0,0.0,14.9,0.06,13.26,0.02,11.71,0.01,11.27,0.01,10.57,0.04,0.0,0.0,0.0,0.0,2.21,0.0,"D ",2M,Simbad
83.78421,-5.3463054,1975,14.23,0.05,12.78,0.03,12.08,0.03,10.98,0.02,10.77,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,"D ",2M,Simbad
83.801125,-5.345861,1976,12.14,0.04,10.96,0.06,10.28,0.05,9.35,0.01,8.85,0.01,8.59,0.04,0.0,0.0,0.0,0.0,0.34,0.0,"D ",2M,Simbad
83.833664,-5.3455,1977,12.88,0.02,11.32,0.03,10.39,0.02,9.27,0.01,8.69,0.01,8.51,0.02,0.0,0.0,0.0,0.0,0.64,0.0,"D ",2M,Simbad
83.80341,-5.345444,1978,11.52,0.03,10.48,0.04,9.92,0.03,9.1,0.01,8.59,0.01,7.93,0.02,6.72,0.03,0.0,0.0,0.25,-0.09,"D ",2M,Simbad
83.83742,-5.345389,1979,16.11,0.15,13.55,0.08,12.0,0.02,10.64,0.02,10.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,"D ",2M,Simbad
83.83567,-5.34525,1980,12.55,0.02,11.33,0.03,10.77,0.03,9.8,0.01,9.26,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,"D ",2M,Simbad
83.82704,-5.3451667,1981,12.76,0.03,11.53,0.03,11.0,0.02,10.19,0.01,9.91,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,"D ",2M,Simbad
83.811,-5.345139,1982,11.57,0.02,9.88,0.03,9.01,0.02,8.03,0.01,7.44,0.01,6.8,0.01,5.94,0.01,0.0,0.0,0.87,-0.43,"D ",2M,Simbad
83.483376,-5.344639,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,0.09,9.36,0.06,5.85,0.03,0.0,0.0,"P ",2M,Simbad
83.80654,-5.344111,1984,16.3,0.19,13.86,0.03,12.61,0.02,11.42,0.04,11.04,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,"D ",2M,Simbad
83.81692,-5.3434167,1985,10.91,0.03,9.93,0.04,9.4,0.03,8.6,0.01,8.06,0.01,7.46,0.03,0.0,0.0,0.0,0.0,0.19,0.0,"D ",2M,Simbad
83.80317,-5.3430834,1986,13.59,0.08,12.32,0.07,11.62,0.09,10.45,0.01,9.79,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,"D ",2M,Simbad
83.79979,-5.342472,1987,10.93,0.02,9.6,0.03,8.85,0.02,8.19,0.01,7.87,0.01,7.47,0.02,6.57,0.03,0.0,0.0,0.49,-0.97,"D ",2M,Simbad
83.81138,-5.3413887,1988,12.88,0.05,11.04,0.04,9.85,0.03,8.5,0.01,7.93,0.01,7.41,0.04,0.0,0.0,0.0,0.0,0.81,0.0,"D ",2M,Simbad
83.82175,-5.3410554,1989,11.63,0.05,10.86,0.05,10.33,0.05,9.74,0.02,9.43,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"D ",2M,Simbad
83.97312,-5.340889,1990,16.52,0.12,15.2,0.1,14.23,0.06,12.39,0.01,11.46,0.01,11.03,0.03,10.48,0.07,0.0,0.0,0.3,-0.73,"D ",2M,Simbad
83.77133,-5.340083,1991,12.34,0.03,11.25,0.03,10.63,0.02,10.09,0.01,9.74,0.01,9.39,0.02,8.51,0.03,0.0,0.0,0.27,-1.04,"D ",2M,Simbad
83.75554,-5.3395834,1992,12.2,0.03,10.97,0.03,10.21,0.03,9.77,0.01,9.24,0.01,8.55,0.01,7.27,0.01,0.0,0.0,0.35,0.04,"D ",2M,Simbad
83.792336,-5.3391113,1993,13.56,0.02,12.58,0.03,11.96,0.02,10.81,0.01,10.53,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,"D ",2M,Simbad
83.71025,-5.339,1994,11.96,0.02,11.03,0.03,10.44,0.02,9.8,0.01,9.56,0.01,9.28,0.01,8.57,0.02,4.07,0.04,0.08,-1.43,"D ",2M,Simbad
83.90083,-5.339,1995,14.15,0.03,12.46,0.03,11.48,0.02,10.28,0.01,9.91,0.01,9.45,0.01,8.48,0.02,0.0,0.0,0.77,-0.77,"D ",2M,Simbad
83.77817,-5.338639,1996,14.48,0.04,13.66,0.03,13.24,0.03,12.26,0.01,11.98,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,"D ",2M,Simbad
83.80542,-5.338639,1997,11.64,0.02,10.15,0.03,9.41,0.02,8.33,0.01,7.83,0.01,7.31,0.02,6.32,0.05,0.0,0.0,0.69,-0.53,"D ",2M,Simbad
83.77571,-5.3380833,1998,14.73,0.05,13.21,0.04,12.4,0.03,11.19,0.01,10.65,0.01,9.6,0.02,0.0,0.0,0.0,0.0,0.68,0.0,"D ",2M,Simbad
83.88079,-5.3380833,1999,13.93,0.05,13.13,0.04,12.63,0.03,11.86,0.02,11.6,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"D ",2M,Simbad
83.92362,-5.3374166,2000,0.0,0.0,0.0,0.0,0.0,0.0,12.77,0.01,11.74,0.01,11.2,0.03,0.0,0.0,0.0,0.0,0.0,0.0,"D ",2M,Simbad
83.7875,-5.3366113,2001,14.52,0.06,13.23,0.05,12.38,0.06,11.12,0.03,10.93,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,"D ",2M,Simbad
83.73233,-5.3363056,2002,0.0,0.0,0.0,0.0,13.4,0.02,11.52,0.01,10.72,0.01,10.18,0.03,0.0,0.0,0.0,0.0,0.0,0.0,"D ",2M,Simbad
83.840836,-5.3354445,2003,0.0,0.0,15.21,0.1,13.65,0.03,10.15,0.01,9.28,0.01,9.13,0.11,0.0,0.0,0.0,0.0,0.65,0.0,"D ",2M,Simbad
83.68958,-5.335056,2004,15.0,0.04,14.28,0.05,13.89,0.05,13.26,0.03,12.88,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"D ",2M,Simbad
83.85904,-5.335,2005,12.05,0.02,10.62,0.03,9.91,0.02,9.01,0.01,8.66,0.01,8.69,0.04,0.0,0.0,0.0,0.0,0.64,0.0,"D ",2M,Simbad
83.80921,-5.3345833,2006,13.52,0.02,11.94,0.03,10.89,0.02,9.52,0.01,9.03,0.01,9.06,0.03,0.0,0.0,0.0,0.0,0.58,0.0,"D ",2M,Simbad
83.783165,-5.3342776,2007,0.0,0.0,14.53,0.06,12.43,0.02,10.91,0.01,10.21,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2.53,0.0,"D ",2M,Simbad
83.79946,-5.3339167,2008,14.37,0.05,13.25,0.04,12.63,0.03,11.91,0.03,11.64,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,"D ",2M,Simbad
83.831665,-5.33375,2009,15.4,0.15,12.5,0.07,10.72,0.04,8.83,0.01,8.13,0.01,7.89,0.02,0.0,0.0,0.0,0.0,1.71,0.0,"D ",2M,Simbad
83.70896,-5.333306,2010,14.6,0.03,14.12,0.04,13.75,0.04,13.34,0.02,13.1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"D ",2M,Simbad
83.9865,-5.332722,2011,13.54,0.02,12.83,0.03,12.36,0.02,11.6,0.01,11.12,0.01,10.68,0.05,0.0,0.0,0.0,0.0,0.0,0.0,"D ",2M,Simbad
83.834625,-5.3326945,2012,0.0,0.0,0.0,0.0,11.32,0.04,8.93,0.01,8.07,0.01,7.77,0.03,0.0,0.0,0.0,0.0,0.0,0.0,"D ",2M,Simbad
83.888374,-5.332667,2013,14.09,0.03,12.7,0.03,11.88,0.02,10.84,0.01,10.36,0.01,10.12,0.05,0.0,0.0,0.0,0.0,0.5,0.0,"D ",2M,Simbad
83.92233,-5.3323054,2014,15.68,0.05,14.78,0.05,14.48,0.05,13.67,0.04,13.38,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,"D ",2M,Simbad
83.79288,-5.33225,2015,12.97,0.02,11.88,0.03,11.42,0.02,10.62,0.01,10.1,0.01,9.56,0.02,0.0,0.0,0.0,0.0,0.38,0.0,"D ",2M,Simbad
83.77563,-5.332028,2016,12.98,0.03,11.94,0.04,11.37,0.03,10.72,0.01,10.28,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,"D ",2M,Simbad
83.80666,-5.331917,2017,11.05,0.03,9.26,0.03,8.16,0.02,6.89,0.01,6.05,0.01,5.22,0.01,4.37,0.01,0.0,0.0,0.81,0.06,"P ",2M,Simbad
83.880455,-5.331389,2018,0.0,0.0,14.89,0.09,13.18,0.04,11.68,0.01,11.2,0.01,10.38,0.05,0.0,0.0,0.0,0.0,2.26,0.0,"D ",2M,Simbad
83.79329,-5.331111,2019,12.91,0.07,11.73,0.07,11.13,0.06,10.56,0.01,10.19,0.01,9.98,0.03,0.0,0.0,0.0,0.0,0.41,0.0,"D ",2M,Simbad
83.80854,-5.3310833,2020,11.44,0.03,10.64,0.04,10.15,0.04,8.99,0.01,8.65,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"D ",2M,Simbad
83.78137,-5.330611,2021,14.34,0.04,12.68,0.03,11.83,0.02,10.4,0.01,9.89,0.01,9.62,0.02,0.0,0.0,0.0,0.0,0.82,0.0,"D ",2M,Simbad
83.903336,-5.3299446,2022,0.0,0.0,15.2,0.08,14.14,0.04,13.21,0.02,12.67,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,"D ",2M,Simbad
83.84463,-5.3299446,2023,14.45,0.09,12.29,0.07,11.02,0.04,10.05,0.02,9.8,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,"D ",2M,Simbad
83.8405,-5.3295555,2024,0.0,0.0,14.01,0.05,11.91,0.04,9.67,0.01,9.14,0.01,7.61,0.05,0.0,0.0,0.0,0.0,3.01,0.0,"D ",2M,Simbad
83.92804,-5.32925,2025,16.06,0.09,14.15,0.05,12.75,0.03,10.58,0.01,9.99,0.01,9.53,0.02,8.54,0.02,0.0,0.0,0.73,-0.53,"D ",2M,Simbad
83.73263,-5.32925,2026,13.6,0.03,12.36,0.03,11.7,0.02,10.78,0.01,10.32,0.01,9.62,0.04,0.0,0.0,0.0,0.0,0.43,0.0,"D ",2M,Simbad
84.04371,-5.329056,2027,11.49,0.02,10.79,0.03,10.59,0.02,10.2,0.01,10.19,0.01,9.99,0.01,10.12,0.04,6.91,0.03,0.09,-2.69,"D ",2M,Simbad
83.761375,-5.3289723,2028,13.22,0.02,11.71,0.03,10.71,0.02,9.43,0.01,8.85,0.01,8.31,0.01,7.63,0.01,0.0,0.0,0.51,-0.77,"D ",2M,Simbad
83.834045,-5.3289165,2029,0.0,0.0,14.06,0.03,12.36,0.02,10.42,0.02,10.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2.48,0.0,"D ",2M,Simbad
83.920456,-5.328611,2030,0.0,0.0,15.32,0.08,13.44,0.02,12.13,0.01,11.6,0.01,11.02,0.06,0.0,0.0,0.0,0.0,2.49,0.0,"D ",2M,Simbad
83.78987,-5.328528,2031,15.86,0.08,14.66,0.05,14.04,0.04,12.33,0.02,11.77,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,"P ",2M,Simbad
83.54312,-5.3275557,2032,15.55,0.06,14.83,0.06,14.23,0.05,13.3,0.02,12.88,0.02,12.24,0.08,11.33,0.14,0.0,0.0,0.0,-0.53,"D ",2M,Simbad
83.78454,-5.3269444,2033,0.0,0.0,15.23,0.09,14.59,0.07,13.56,0.03,13.15,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"D ",2M,Simbad
83.80929,-5.3266387,2034,14.59,0.13,13.3,0.08,12.08,0.06,10.22,0.01,9.85,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,"D ",2M,Simbad
83.81912,-5.3265834,2035,12.3,0.03,10.85,0.03,10.0,0.02,9.11,0.01,8.63,0.01,7.94,0.03,0.0,0.0,0.0,0.0,0.55,0.0,"D ",2M,Simbad
83.80283,-5.3265276,2036,13.47,0.04,12.11,0.03,11.5,0.02,10.71,0.01,10.37,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,"D ",2M,Simbad
83.814125,-5.3262224,2037,0.0,0.0,0.0,0.0,0.0,0.0,12.01,0.02,10.37,0.01,9.21,0.02,0.0,0.0,0.0,0.0,0.0,0.0,"P ",2M,Simbad
83.791,-5.326139,2038,12.04,0.04,10.89,0.04,10.24,0.03,9.54,0.01,9.06,0.01,8.64,0.01,7.97,0.02,0.0,0.0,0.33,-1.05,"D ",2M,Simbad
83.87679,-5.3261113,2039,13.64,0.03,11.56,0.04,10.29,0.02,8.49,0.01,8.0,0.01,7.51,0.01,6.73,0.02,0.0,0.0,1.04,-0.81,"D ",2M,Simbad
83.787125,-5.325861,2040,14.2,0.02,13.3,0.03,12.84,0.02,12.15,0.01,11.88,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,"D ",2M,Simbad
83.79229,-5.3254724,2041,15.25,0.09,13.13,0.04,11.91,0.02,10.49,0.01,9.88,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,"D ",2M,Simbad
83.83204,-5.324972,2042,0.0,0.0,14.7,0.05,12.35,0.02,10.11,0.01,9.34,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0,"D ",2M,Simbad
83.88154,-5.324278,2043,16.22,0.15,14.33,0.07,13.06,0.04,11.74,0.02,11.31,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,"D ",2M,Simbad
83.83629,-5.323972,2044,0.0,0.0,14.87,0.14,11.99,0.04,8.58,0.01,7.58,0.01,6.51,0.01,5.29,0.03,0.0,0.0,3.43,0.95,"P ",2M,Simbad
83.799416,-5.323889,2045,11.03,0.03,9.73,0.04,8.99,0.02,8.01,0.01,7.47,0.01,6.77,0.01,5.58,0.01,0.0,0.0,0.45,-0.03,"D ",2M,Simbad
83.86042,-5.321833,2046,0.0,0.0,15.58,0.12,12.78,0.02,10.32,0.01,9.36,0.01,8.89,0.03,0.0,0.0,0.0,0.0,3.35,0.0,"D ",2M,Simbad
83.728165,-5.3218055,2047,16.09,0.09,15.08,0.08,14.32,0.07,13.11,0.02,12.43,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,"P ",2M,Simbad
83.94837,-5.3206944,2048,12.97,0.02,11.74,0.03,11.0,0.02,10.16,0.01,9.68,0.01,9.25,0.01,8.21,0.05,0.0,0.0,0.37,-0.62,"D ",2M,Simbad
83.784584,-5.320528,2049,14.71,0.08,13.72,0.06,13.07,0.04,12.17,0.02,11.77,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,"D ",2M,Simbad
83.79838,-5.3201113,2050,0.0,0.0,12.67,0.06,11.87,0.04,10.44,0.01,9.89,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"P ",2M,Simbad
83.85262,-5.31925,2051,12.06,0.03,10.92,0.04,10.3,0.03,9.43,0.01,8.99,0.01,9.01,0.06,0.0,0.0,0.0,0.0,0.34,0.0,"D ",2M,Simbad
83.93875,-5.3190556,2052,15.41,0.05,13.79,0.03,12.89,0.02,11.74,0.01,11.39,0.01,10.45,0.03,0.0,0.0,0.0,0.0,0.75,0.0,"D ",2M,Simbad
83.86142,-5.3174167,2053,15.97,0.09,13.9,0.05,12.75,0.04,11.56,0.01,11.16,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,"D ",2M,Simbad
83.79196,-5.317361,2054,14.73,0.02,13.69,0.03,12.88,0.02,11.77,0.01,11.35,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,"D ",2M,Simbad
83.86838,-5.3171945,2055,13.32,0.03,12.68,0.04,12.3,0.04,11.8,0.03,11.31,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"D ",2M,Simbad
83.81975,-5.3170276,2056,14.36,0.06,12.35,0.06,11.11,0.05,9.91,0.01,9.33,0.01,8.79,0.05,0.0,0.0,0.0,0.0,0.99,0.0,"D ",2M,Simbad
83.7665,-5.3166666,2057,13.27,0.03,12.24,0.03,11.74,0.02,10.96,0.01,10.52,0.01,10.1,0.01,9.25,0.03,0.0,0.0,0.29,-0.89,"D ",2M,Simbad
83.86638,-5.3166113,2058,0.0,0.0,0.0,0.0,0.0,0.0,9.35,0.01,8.9,0.01,8.22,0.02,7.6,0.11,0.0,0.0,0.0,-0.77,"D ",2M,Simbad
83.79092,-5.3161387,2059,0.0,0.0,14.95,0.06,13.78,0.04,12.19,0.02,11.4,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"P ",2M,Simbad
83.84209,-5.3160276,2060,0.0,0.0,0.0,0.0,13.85,0.03,10.83,0.02,9.65,0.01,8.9,0.05,0.0,0.0,0.0,0.0,0.0,0.0,"P ",2M,Simbad
83.80654,-5.315833,2061,14.96,0.02,13.07,0.03,12.09,0.02,11.26,0.02,10.72,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,"D ",2M,Simbad
83.867165,-5.315833,2062,13.5,0.03,11.19,0.06,9.68,0.04,8.11,0.01,7.6,0.01,7.2,0.01,6.62,0.02,0.0,0.0,1.18,-1.14,"D ",2M,Simbad
83.84796,-5.315778,2063,11.99,0.02,11.12,0.03,10.79,0.02,10.21,0.01,9.99,0.01,8.83,0.04,0.0,0.0,0.0,0.0,0.21,0.0,"D ",2M,Simbad
83.880165,-5.3154445,2064,10.78,0.02,10.0,0.03,9.5,0.02,8.78,0.01,8.42,0.01,8.17,0.01,7.54,0.01,0.0,0.0,0.0,-1.43,"D ",2M,Simbad
83.85037,-5.3150835,2065,0.0,0.0,15.0,0.07,13.32,0.02,12.12,0.04,11.46,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.0,"D ",2M,Simbad
83.87442,-5.314722,2066,16.39,0.12,13.77,0.05,12.2,0.03,10.49,0.01,9.87,0.01,9.06,0.03,0.0,0.0,0.0,0.0,1.53,0.0,"D ",2M,Simbad
83.87271,-5.312722,2067,14.22,0.03,12.19,0.04,10.83,0.02,8.61,0.01,7.98,0.01,7.24,0.01,6.07,0.01,0.0,0.0,0.91,0.07,"D ",2M,Simbad
83.75904,-5.312611,2068,16.4,0.12,14.75,0.07,13.72,0.04,12.78,0.01,12.36,0.01,12.2,0.05,0.0,0.0,0.0,0.0,0.68,0.0,"D ",2M,Simbad
83.81954,-5.312556,2069,0.0,0.0,0.0,0.0,13.41,0.08,9.82,0.01,8.53,0.01,7.65,0.02,7.06,0.04,0.0,0.0,0.0,0.29,"P ",2M,Simbad
83.5855,-5.3124166,2070,14.05,0.03,12.44,0.03,11.42,0.02,10.13,0.01,9.73,0.01,9.13,0.01,8.45,0.03,5.53,0.02,0.64,-0.87,"D ",2M,Simbad
83.708206,-5.3123055,2071,8.78,0.02,8.0,0.04,7.3,0.02,6.02,0.01,5.52,0.01,5.1,0.01,4.44,0.01,2.79,0.01,0.0,-1.03,"D ",2M,Simbad
83.81104,-5.312028,2072,16.49,0.13,14.03,0.06,12.68,0.05,11.1,0.01,10.69,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,"D ",2M,Simbad
83.80009,-5.311333,2073,0.0,0.0,0.0,0.0,13.99,0.03,11.84,0.01,10.8,0.01,9.76,0.03,0.0,0.0,0.0,0.0,0.0,0.0,"P ",2M,Simbad
83.848915,-5.3110557,2074,12.6,0.03,11.6,0.04,11.04,0.03,9.88,0.01,9.48,0.01,8.94,0.04,0.0,0.0,0.0,0.0,0.21,0.0,"D ",2M,Simbad
83.89337,-5.310694,2075,15.7,0.08,13.61,0.04,12.42,0.03,11.03,0.01,10.51,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,"D ",2M,Simbad
83.827545,-5.3097224,2076,14.19,0.03,12.77,0.03,11.96,0.02,11.05,0.03,10.82,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,"D ",2M,Simbad
83.8245,-5.3097224,2077,13.63,0.02,11.21,0.03,9.98,0.02,8.88,0.01,8.57,0.01,8.26,0.03,0.0,0.0,2.21,0.04,1.52,0.0,"D ",2M,Simbad
83.79908,-5.3096943,2078,15.26,0.03,13.14,0.03,12.11,0.02,11.01,0.01,10.54,0.01,9.64,0.03,0.0,0.0,0.0,0.0,1.29,0.0,"D ",2M,Simbad
83.79254,-5.3093333,2079,15.29,0.08,13.41,0.05,12.26,0.03,11.07,0.02,10.8,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,"D ",2M,Simbad
83.95775,-5.3085556,2080,12.76,0.02,11.59,0.03,10.84,0.02,9.87,0.01,9.18,0.01,8.79,0.01,7.8,0.01,4.35,0.02,0.28,-0.53,"D ",2M,Simbad
